state_name,state_code,city_code,city_name,county_code,county_name
NORTH CAROLINA,37,3415,OCRACOKE,95,HYDE
NORTH CAROLINA,37,3430,OLD FORT,111,MCDOWELL
NORTH CAROLINA,37,3433,OLIN,97,IREDELL
NORTH CAROLINA,37,3435,OLIVIA,85,HARNETT
NORTH CAROLINA,37,3440,ORIENTAL,137,PAMLICO
NORTH CAROLINA,37,3450,ORRUM,155,ROBESON
NORTH CAROLINA,37,3455,OTEEN,21,BUNCOMBE
NORTH CAROLINA,37,3457,OTTO,113,MACON
NORTH CAROLINA,37,3460,OXFORD,77,GRANVILLE
NORTH CAROLINA,37,3470,PACTOLUS,147,PITT
NORTH CAROLINA,37,3480,PALMYRA,83,HALIFAX
NORTH CAROLINA,37,3490,PANTEGO,13,BEAUFORT
NORTH CAROLINA,37,3500,PARKERSBURG,163,SAMPSON
NORTH CAROLINA,37,3510,PARKTON,155,ROBESON
NORTH CAROLINA,37,3511,PARKWOOD,63,DURHAM
NORTH CAROLINA,37,3511,PARKWOOD,25,CABARRUS
NORTH CAROLINA,37,3520,PARMELE,117,MARTIN
NORTH CAROLINA,37,3530,PATTERSON,27,CALDWELL
NORTH CAROLINA,37,3535,PAW CREEK,119,MECKLENBURG
NORTH CAROLINA,37,3540,PEACHLAND,7,ANSON
NORTH CAROLINA,37,3547,PELHAM,33,CASWELL
NORTH CAROLINA,37,3550,PEMBROKE,155,ROBESON
NORTH CAROLINA,37,3553,PENDLETON,131,NORTHAMPTON
NORTH CAROLINA,37,3555,PENLAND,121,MITCHELL
NORTH CAROLINA,37,3556,PENROSE,175,TRANSYLVANIA
NORTH CAROLINA,37,3558,PFAFFTOWN,67,FORSYTH
NORTH CAROLINA,37,3560,PHILLIPSVILLE,87,HAYWOOD
NORTH CAROLINA,37,3570,PIKEVILLE,191,WAYNE
NORTH CAROLINA,37,3580,PILOT MOUNTAIN,171,SURRY
NORTH CAROLINA,37,3595,PINE HALL,169,STOKES
NORTH CAROLINA,37,3608,PINE KNOLL SHORES,31,CARTERET
NORTH CAROLINA,37,3610,PINE LEVEL,101,JOHNSTON
NORTH CAROLINA,37,3590,PINEBLUFF,125,MOORE
NORTH CAROLINA,37,3600,PINEHURST,125,MOORE
NORTH CAROLINA,37,3615,PINEOLA,11,AVERY
NORTH CAROLINA,37,3620,PINETOPS,65,EDGECOMBE
NORTH CAROLINA,37,3630,PINETOWN,13,BEAUFORT
NORTH CAROLINA,37,3640,PINEVILLE,119,MECKLENBURG
NORTH CAROLINA,37,3642,PINEY CREEK,5,ALLEGHANY
NORTH CAROLINA,37,3650,PINK HILL,107,LENOIR
NORTH CAROLINA,37,3652,PINNACLE,169,STOKES
NORTH CAROLINA,37,3655,PISGAH FOREST,175,TRANSYLVANIA
NORTH CAROLINA,37,3660,PITTSBORO,37,CHATHAM
NORTH CAROLINA,37,3665,PLEASANT GARDEN,81,GUILFORD
NORTH CAROLINA,37,3667,PLEASANT HILL,131,NORTHAMPTON
NORTH CAROLINA,37,3668,PLUMTREE,11,AVERY
NORTH CAROLINA,37,3670,PLYMOUTH,187,WASHINGTON
NORTH CAROLINA,37,3673,POINT HARBOR,53,CURRITUCK
NORTH CAROLINA,37,3680,POLKTON,7,ANSON
NORTH CAROLINA,37,3683,POLKVILLE,45,CLEVELAND
NORTH CAROLINA,37,3690,POLLOCKSVILLE,103,JONES
NORTH CAROLINA,37,3697,POPE AIR FORCE BASE,51,CUMBERLAND
NORTH CAROLINA,37,3698,POPLAR BRANCH,53,CURRITUCK
NORTH CAROLINA,37,3699,POTECASI,131,NORTHAMPTON
NORTH CAROLINA,37,3701,POWELLS POINT,53,CURRITUCK
NORTH CAROLINA,37,3700,POWELLSVILLE,15,BERTIE
NORTH CAROLINA,37,3710,PRINCETON,101,JOHNSTON
NORTH CAROLINA,37,3720,PRINCEVILLE,65,EDGECOMBE
NORTH CAROLINA,37,3730,PROCTORVILLE,155,ROBESON
NORTH CAROLINA,37,3732,PROSPECT HILL,33,CASWELL
NORTH CAROLINA,37,3733,PROVIDENCE,33,CASWELL
NORTH CAROLINA,37,3737,PURLEAR,193,WILKES
NORTH CAROLINA,37,3740,RAEFORD,93,HOKE
NORTH CAROLINA,37,3750,RALEIGH,183,WAKE
NORTH CAROLINA,37,3760,RAMSEUR,151,RANDOLPH
NORTH CAROLINA,37,3770,RANDLEMAN,151,RANDOLPH
NORTH CAROLINA,37,3780,RANLO,71,GASTON
NORTH CAROLINA,37,3788,RED OAK,127,NASH
NORTH CAROLINA,37,3790,RED SPRINGS,155,ROBESON
NORTH CAROLINA,37,3800,REIDSVILLE,157,ROCKINGHAM
NORTH CAROLINA,37,3803,RELIEF,121,MITCHELL
NORTH CAROLINA,37,4639,RESEARCH TRIANGLE PARK,63,DURHAM
NORTH CAROLINA,37,3805,REX,155,ROBESON
NORTH CAROLINA,37,3810,RHODHISS,23,BURKE
NORTH CAROLINA,37,3810,RHODHISS,27,CALDWELL
NORTH CAROLINA,37,3850,RICH SQUARE,131,NORTHAMPTON
NORTH CAROLINA,37,3820,RICHFIELD,167,STANLY
NORTH CAROLINA,37,3830,RICHLANDS,133,ONSLOW
NORTH CAROLINA,37,3853,RIDGECREST,21,BUNCOMBE
NORTH CAROLINA,37,3854,RIDGEWAY,185,WARREN
NORTH CAROLINA,37,3855,RIEGELWOOD,47,COLUMBUS
NORTH CAROLINA,37,3860,ROANOKE RAPIDS,83,HALIFAX
NORTH CAROLINA,37,3861,ROANOKE RAPIDS WEST,83,HALIFAX
NORTH CAROLINA,37,3863,ROARING GAP,5,ALLEGHANY
NORTH CAROLINA,37,3865,ROARING RIVER,193,WILKES
NORTH CAROLINA,37,3870,ROBBINS,125,MOORE
NORTH CAROLINA,37,3880,ROBBINSVILLE,75,GRAHAM
NORTH CAROLINA,37,3890,ROBERDELL,153,RICHMOND
NORTH CAROLINA,37,3900,ROBERSONVILLE,117,MARTIN
NORTH CAROLINA,37,3910,ROCKINGHAM,153,RICHMOND
NORTH CAROLINA,37,3920,ROCKWELL,159,ROWAN
NORTH CAROLINA,37,3930,ROCKY MOUNT,65,EDGECOMBE
NORTH CAROLINA,37,3930,ROCKY MOUNT,127,NASH
NORTH CAROLINA,37,3932,ROCKY POINT,141,PENDER
NORTH CAROLINA,37,3935,RODANTHE,55,DARE
NORTH CAROLINA,37,3937,RODUGO,73,GATES
NORTH CAROLINA,37,3940,ROLESVILLE,183,WAKE
NORTH CAROLINA,37,3950,RONDA,193,WILKES
NORTH CAROLINA,37,3960,ROPER,187,WASHINGTON
NORTH CAROLINA,37,3980,ROSE HILL,61,DUPLIN
NORTH CAROLINA,37,3970,ROSEBORO,163,SAMPSON
NORTH CAROLINA,37,3990,ROSMAN,175,TRANSYLVANIA
NORTH CAROLINA,37,3996,ROUGEMONT,63,DURHAM
NORTH CAROLINA,37,4000,ROWLAND,155,ROBESON
NORTH CAROLINA,37,4010,ROXBORO,145,PERSON
NORTH CAROLINA,37,4020,ROXOBEL,15,BERTIE
NORTH CAROLINA,37,4024,RUFFIN,157,ROCKINGHAM
NORTH CAROLINA,37,4027,RURAL HALL,67,FORSYTH
NORTH CAROLINA,37,4030,RUTH,161,RUTHERFORD
NORTH CAROLINA,37,4035,RUTHERFORD COLLEGE,23,BURKE
NORTH CAROLINA,37,4040,RUTHERFORDTON,161,RUTHERFORD
NORTH CAROLINA,37,4060,SALEMBURG,163,SAMPSON
NORTH CAROLINA,37,4070,SALISBURY,159,ROWAN
NORTH CAROLINA,37,4075,SALTER PATH,31,CARTERET
NORTH CAROLINA,37,4080,SALUDA,149,POLK
NORTH CAROLINA,37,4084,SALVO,55,DARE
NORTH CAROLINA,37,4092,SANDY RIDGE,81,GUILFORD
NORTH CAROLINA,37,4092,SANDY RIDGE,169,STOKES
NORTH CAROLINA,37,4090,SANFORD,105,LEE
NORTH CAROLINA,37,4095,SAPPHIRE,175,TRANSYLVANIA
NORTH CAROLINA,37,4100,SARATOGA,195,WILSON
NORTH CAROLINA,37,4104,SAXAPAHAW,1,ALAMANCE
NORTH CAROLINA,37,4107,SCALY MOUNTAIN,113,MACON
NORTH CAROLINA,37,4110,SCOTLAND NECK,83,HALIFAX
NORTH CAROLINA,37,4112,SCOTTS,97,IREDELL
NORTH CAROLINA,37,4113,SCOTTVILLE,9,ASHE
NORTH CAROLINA,37,4114,SCRANTON,95,HYDE
NORTH CAROLINA,37,4120,SEABOARD,131,NORTHAMPTON
NORTH CAROLINA,37,4130,SEAGROVE,151,RANDOLPH
NORTH CAROLINA,37,4133,SEALEVEL,31,CARTERET
NORTH CAROLINA,37,4135,SEDALIA,81,GUILFORD
NORTH CAROLINA,37,4140,SELMA,101,JOHNSTON
NORTH CAROLINA,37,4145,SEMORA,33,CASWELL
NORTH CAROLINA,37,4147,SEVEN SPRINGS,191,WAYNE
NORTH CAROLINA,37,4150,SEVERN,131,NORTHAMPTON
NORTH CAROLINA,37,4155,SEYMOUR JOHNSON AFB,191,WAYNE
NORTH CAROLINA,37,4160,SHALLOTTE,19,BRUNSWICK
NORTH CAROLINA,37,4165,SHANNON,155,ROBESON
NORTH CAROLINA,37,4170,SHARPSBURG,65,EDGECOMBE
NORTH CAROLINA,37,4170,SHARPSBURG,127,NASH
NORTH CAROLINA,37,4170,SHARPSBURG,195,WILSON
NORTH CAROLINA,37,4174,SHAWBORO,53,CURRITUCK
NORTH CAROLINA,37,4180,SHELBY,45,CLEVELAND
NORTH CAROLINA,37,4190,SHELMERDINE,147,PITT
NORTH CAROLINA,37,4194,SHERRILLS FORD,35,CATAWBA
NORTH CAROLINA,37,4196,SHILOH,29,CAMDEN
NORTH CAROLINA,37,4200,SILER CITY,37,CHATHAM
NORTH CAROLINA,37,4205,SILOAM,171,SURRY
NORTH CAROLINA,37,4210,SIMPSON,147,PITT
NORTH CAROLINA,37,4220,SIMS,195,WILSON
NORTH CAROLINA,37,4224,SKYLAND,21,BUNCOMBE
NORTH CAROLINA,37,4230,SMITHFIELD,101,JOHNSTON
NORTH CAROLINA,37,4240,SMITHTOWN,197,YADKIN
NORTH CAROLINA,37,4246,SMYRE,71,GASTON
NORTH CAROLINA,37,4245,SMYRNA,31,CARTERET
NORTH CAROLINA,37,4247,SNEADS FERRY,133,ONSLOW
NORTH CAROLINA,37,4248,SNOW CAMP,1,ALAMANCE
NORTH CAROLINA,37,4250,SNOW HILL,79,GREENE
NORTH CAROLINA,37,4256,SOPHIA,151,RANDOLPH
NORTH CAROLINA,37,4257,SOUL CITY,185,WARREN
NORTH CAROLINA,37,4258,SOUTH BELMONT,71,GASTON
NORTH CAROLINA,37,4260,SOUTH CREEK,13,BEAUFORT
NORTH CAROLINA,37,4290,SOUTH GASTONIA,71,GASTON
NORTH CAROLINA,37,4295,SOUTH MILLS,29,CAMDEN
NORTH CAROLINA,37,4310,SOUTH WADESBORO,7,ANSON
NORTH CAROLINA,37,4270,SOUTHERN PINES,125,MOORE
NORTH CAROLINA,37,4280,SOUTHERN SHORES,55,DARE
NORTH CAROLINA,37,4297,SOUTHMONT,57,DAVIDSON
NORTH CAROLINA,37,4300,SOUTHPORT,19,BRUNSWICK
NORTH CAROLINA,37,4320,SPARTA,5,ALLEGHANY
NORTH CAROLINA,37,4330,SPEED,65,EDGECOMBE
NORTH CAROLINA,37,4340,SPENCER,159,ROWAN
NORTH CAROLINA,37,4350,SPINDALE,161,RUTHERFORD
NORTH CAROLINA,37,4354,SPOT,53,CURRITUCK
NORTH CAROLINA,37,4370,SPRING HOPE,127,NASH
NORTH CAROLINA,37,4374,SPRING LAKE,51,CUMBERLAND
NORTH CAROLINA,37,4380,SPRUCE PINE,121,MITCHELL
NORTH CAROLINA,37,4050,SAINT PAULS,155,ROBESON
NORTH CAROLINA,37,4384,STACY,31,CARTERET
NORTH CAROLINA,37,4390,STALEY,151,RANDOLPH
NORTH CAROLINA,37,4396,STANFIELD,167,STANLY
NORTH CAROLINA,37,4400,STANLEY,71,GASTON
NORTH CAROLINA,37,4405,STANLEYVILLE,67,FORSYTH
NORTH CAROLINA,37,4410,STANTONSBURG,195,WILSON
NORTH CAROLINA,37,4420,STAR,123,MONTGOMERY
NORTH CAROLINA,37,4426,STATE ROAD,171,SURRY
NORTH CAROLINA,37,4430,STATESVILLE,97,IREDELL
NORTH CAROLINA,37,4440,STEDMAN,51,CUMBERLAND
NORTH CAROLINA,37,4445,STELLA,31,CARTERET
NORTH CAROLINA,37,4450,STEM,77,GRANVILLE
NORTH CAROLINA,37,4455,STOCKSVILLE,21,BUNCOMBE
NORTH CAROLINA,37,4460,STOKES,147,PITT
NORTH CAROLINA,37,4464,STOKESDALE,81,GUILFORD
NORTH CAROLINA,37,4470,STONEVILLE,157,ROCKINGHAM
NORTH CAROLINA,37,4480,STONEWALL,137,PAMLICO
NORTH CAROLINA,37,4490,STONY POINT,3,ALEXANDER
NORTH CAROLINA,37,4500,STOVALL,77,GRANVILLE
NORTH CAROLINA,37,4501,STUMPY POINT,55,DARE
NORTH CAROLINA,37,4503,SUGAR GROVE,189,WATAUGA
NORTH CAROLINA,37,4504,SUMMERFIELD,81,GUILFORD
NORTH CAROLINA,37,4505,SUNBURY,73,GATES
NORTH CAROLINA,37,4506,MILITARY OCEAN TERMINAL SUNNY POINT ,19,BRUNSWICK
NORTH CAROLINA,37,4509,SUNSET BEACH,19,BRUNSWICK
NORTH CAROLINA,37,4507,SUPPLY,19,BRUNSWICK
NORTH CAROLINA,37,4508,SURF CITY,141,PENDER
NORTH CAROLINA,37,4531,SWANN,105,LEE
NORTH CAROLINA,37,4510,SWANNANOA,21,BUNCOMBE
NORTH CAROLINA,37,4520,SWANQUARTER,95,HYDE
NORTH CAROLINA,37,4530,SWANSBORO,133,ONSLOW
NORTH CAROLINA,37,4534,SWEPSONVILLE,1,ALAMANCE
NORTH CAROLINA,37,4540,SYLVA,99,JACKSON
NORTH CAROLINA,37,4550,TABOR CITY,47,COLUMBUS
NORTH CAROLINA,37,4555,TAPOCO,75,GRAHAM
NORTH CAROLINA,37,4565,TAR HEEL,17,BLADEN
NORTH CAROLINA,37,4560,TARBORO,65,EDGECOMBE
NORTH CAROLINA,37,4570,TAYLORSVILLE,3,ALEXANDER
NORTH CAROLINA,37,4580,TEACHEY,61,DUPLIN
NORTH CAROLINA,37,4585,TERRELL,35,CATAWBA
NORTH CAROLINA,37,4590,THOMASVILLE,57,DAVIDSON
NORTH CAROLINA,37,4592,THURMOND,193,WILKES
NORTH CAROLINA,37,4595,TILLERY,83,HALIFAX
NORTH CAROLINA,37,4597,TIMBERLAKE,145,PERSON
NORTH CAROLINA,37,4600,TOAST,171,SURRY
NORTH CAROLINA,37,4604,TOBACCOVILLE,67,FORSYTH
NORTH CAROLINA,37,4610,TODD,9,ASHE
NORTH CAROLINA,37,4610,TODD,189,WATAUGA
NORTH CAROLINA,37,4613,TOMOTLA,39,CHEROKEE
NORTH CAROLINA,37,4614,TOPSAIL BEACH,141,PENDER
NORTH CAROLINA,37,4615,TOPTON,39,CHEROKEE
NORTH CAROLINA,37,4620,TOWNSVILLE,181,VANCE
NORTH CAROLINA,37,4625,TRAPHILL,193,WILKES
NORTH CAROLINA,37,4636,TRENT WOODS,49,CRAVEN
NORTH CAROLINA,37,4630,TRENTON,103,JONES
NORTH CAROLINA,37,4638,TRIANGLE,109,LINCOLN
NORTH CAROLINA,37,4640,TRINITY,151,RANDOLPH
NORTH CAROLINA,37,4650,TROUTMAN,97,IREDELL
NORTH CAROLINA,37,4660,TROY,123,MONTGOMERY
NORTH CAROLINA,37,4670,TRYON,149,POLK
NORTH CAROLINA,37,4675,TUCKASEGEE,99,JACKSON
NORTH CAROLINA,37,4680,TURKEY,163,SAMPSON
NORTH CAROLINA,37,4682,TURNERSBURG,97,IREDELL
NORTH CAROLINA,37,4683,TUXEDO,89,HENDERSON
NORTH CAROLINA,37,4688,UNAKA,39,CHEROKEE
NORTH CAROLINA,37,4686,UNION GROVE,97,IREDELL
NORTH CAROLINA,37,4687,UNION MILLS,161,RUTHERFORD
NORTH CAROLINA,37,4690,UNIONVILLE,179,UNION
NORTH CAROLINA,37,4700,VALDESE,23,BURKE
NORTH CAROLINA,37,4703,VALE,109,LINCOLN
NORTH CAROLINA,37,4704,VALLE CRUCIS,189,WATAUGA
NORTH CAROLINA,37,4710,VALMEAD,27,CALDWELL
NORTH CAROLINA,37,4720,VANCEBORO,49,CRAVEN
NORTH CAROLINA,37,4730,VANDEMERE,137,PAMLICO
NORTH CAROLINA,37,4732,VANDER,51,CUMBERLAND
NORTH CAROLINA,37,4740,VASS,125,MOORE
NORTH CAROLINA,37,4750,VAUGHAN,185,WARREN
NORTH CAROLINA,37,4755,VILAS,189,WATAUGA
NORTH CAROLINA,37,4944,WEST CONCORD,25,CABARRUS
NORTH CAROLINA,37,4960,WEST HILLSBOROUGH,135,ORANGE
NORTH CAROLINA,37,4970,WEST JEFFERSON,9,ASHE
NORTH CAROLINA,37,4980,WEST MARION,111,MCDOWELL
NORTH CAROLINA,37,4990,WEST ROCKINGHAM,153,RICHMOND
NORTH CAROLINA,37,4760,WACO,45,CLEVELAND
NORTH CAROLINA,37,4767,WADE,51,CUMBERLAND
NORTH CAROLINA,37,4770,WADESBORO,7,ANSON
NORTH CAROLINA,37,4780,WAGRAM,165,SCOTLAND
NORTH CAROLINA,37,4790,WAKE FOREST,183,WAKE
NORTH CAROLINA,37,4797,WALKERTOWN,67,FORSYTH
NORTH CAROLINA,37,4800,WALLACE,61,DUPLIN
NORTH CAROLINA,37,4803,WALLBURG,57,DAVIDSON
NORTH CAROLINA,37,4807,WALNUT,115,MADISON
NORTH CAROLINA,37,4810,WALNUT COVE,169,STOKES
NORTH CAROLINA,37,4820,WALSTONBURG,79,GREENE
NORTH CAROLINA,37,4827,WANCHESE,55,DARE
NORTH CAROLINA,37,4829,WARNE,43,CLAY
NORTH CAROLINA,37,4830,WARRENSVILLE,9,ASHE
NORTH CAROLINA,37,4840,WARRENTON,185,WARREN
NORTH CAROLINA,37,4850,WARSAW,61,DUPLIN
NORTH CAROLINA,37,4860,WASHINGTON PARK,13,BEAUFORT
NORTH CAROLINA,37,4870,WASHINGTON PARK,13,BEAUFORT
NORTH CAROLINA,37,4878,WATERVILLE,87,HAYWOOD
NORTH CAROLINA,37,4880,WATHA,141,PENDER
NORTH CAROLINA,37,4885,WAVES,55,DARE
NORTH CAROLINA,37,4890,WAXHAW,179,UNION
NORTH CAROLINA,37,4900,WAYNESVILLE,87,HAYWOOD
NORTH CAROLINA,37,4910,WEAVERVILLE,21,BUNCOMBE
NORTH CAROLINA,37,4920,WEBSTER,99,JACKSON
NORTH CAROLINA,37,4922,WEDDINGTON,119,MECKLENBURG
NORTH CAROLINA,37,4922,WEDDINGTON,179,UNION
NORTH CAROLINA,37,4923,WEEKSVILLE,139,PASQUOTANK
NORTH CAROLINA,37,4927,WELCOME,57,DAVIDSON
NORTH CAROLINA,37,4930,WELDON,83,HALIFAX
NORTH CAROLINA,37,4940,WENDELL,183,WAKE
NORTH CAROLINA,37,4943,WENTWORTH,157,ROCKINGHAM
NORTH CAROLINA,37,4951,WEST END,125,MOORE
NORTH CAROLINA,37,4953,WESTFIELD,171,SURRY
NORTH CAROLINA,37,4985,WESTOVER,183,WAKE
NORTH CAROLINA,37,4997,WHISPERING PINES,125,MOORE
NORTH CAROLINA,37,5000,WHITAKERS,65,EDGECOMBE
NORTH CAROLINA,37,5000,WHITAKERS,127,NASH
NORTH CAROLINA,37,5015,WHITE LAKE,17,BLADEN
NORTH CAROLINA,37,5017,WHITE OAK,17,BLADEN
NORTH CAROLINA,37,5014,WHITEHEAD,5,ALLEGHANY
NORTH CAROLINA,37,5020,WHITEVILLE,47,COLUMBUS
NORTH CAROLINA,37,5030,WHITNEL,27,CALDWELL
NORTH CAROLINA,37,5032,WHITSETT,81,GUILFORD
NORTH CAROLINA,37,5033,WHITTIER,99,JACKSON
NORTH CAROLINA,37,5033,WHITTIER,173,SWAIN
NORTH CAROLINA,37,5036,WILBAR,193,WILKES
NORTH CAROLINA,37,5040,WILKESBORO,193,WILKES
NORTH CAROLINA,37,5045,WILLARD,141,PENDER
NORTH CAROLINA,37,5050,WILLIAMSTON,117,MARTIN
NORTH CAROLINA,37,5052,WILLISTON,31,CARTERET
NORTH CAROLINA,37,5055,WILLOW SPRING,183,WAKE
NORTH CAROLINA,37,5060,WILMINGTON,129,NEW HANOVER
NORTH CAROLINA,37,5070,WILSON,195,WILSON
NORTH CAROLINA,37,5080,WILSONS MILLS,101,JOHNSTON
NORTH CAROLINA,37,5082,WILTON,77,GRANVILLE
NORTH CAROLINA,37,5090,WINDSOR,15,BERTIE
NORTH CAROLINA,37,5100,WINFALL,143,PERQUIMANS
NORTH CAROLINA,37,5110,WINGATE,179,UNION
NORTH CAROLINA,37,5115,WINNABOW,19,BRUNSWICK
NORTH CAROLINA,37,5120,WINSTON SALEM,67,FORSYTH
NORTH CAROLINA,37,5130,WINTERVILLE,147,PITT
NORTH CAROLINA,37,5140,WINTON,91,HERTFORD
NORTH CAROLINA,37,5144,WISE,185,WARREN
NORTH CAROLINA,37,5150,WOOD,69,FRANKLIN
NORTH CAROLINA,37,5160,WOODLAND,131,NORTHAMPTON
NORTH CAROLINA,37,5163,WOODLEAF,159,ROWAN
NORTH CAROLINA,37,5167,WOODSDALE,145,PERSON
NORTH CAROLINA,37,5170,WOODVILLE,15,BERTIE
NORTH CAROLINA,37,5180,WRIGHTSVILLE BEACH,129,NEW HANOVER
NORTH CAROLINA,37,5190,YADKIN COLLEGE,57,DAVIDSON
NORTH CAROLINA,37,5200,YADKINVILLE,197,YADKIN
NORTH CAROLINA,37,5210,YANCEYVILLE,33,CASWELL
NORTH CAROLINA,37,5214,YAUPON BEACH,19,BRUNSWICK
NORTH CAROLINA,37,5220,YOUNGSVILLE,69,FRANKLIN
NORTH CAROLINA,37,5230,ZEBULON,183,WAKE
NORTH CAROLINA,37,5235,ZIONVILLE,189,WATAUGA
NORTH CAROLINA,37,5236,ZIRCONIA,89,HENDERSON
NORTH DAKOTA,38,10,ABERCROMBIE,77,RICHLAND
NORTH DAKOTA,38,82,ABSARAKA,17,CASS
NORTH DAKOTA,38,20,ADAMS,99,WALSH
NORTH DAKOTA,38,22,ADRIAN,45,LA MOURE
NORTH DAKOTA,38,25,AKRA,67,PEMBINA
NORTH DAKOTA,38,30,ALAMO,105,WILLIAMS
NORTH DAKOTA,38,40,ALEXANDER,53,MCKENZIE
NORTH DAKOTA,38,42,ALFRED,45,LA MOURE
NORTH DAKOTA,38,50,ALICE,17,CASS
NORTH DAKOTA,38,55,ALKABO,23,DIVIDE
NORTH DAKOTA,38,60,ALMONT,59,MORTON
NORTH DAKOTA,38,70,ALSEN,19,CAVALIER
NORTH DAKOTA,38,80,AMBROSE,23,DIVIDE
NORTH DAKOTA,38,90,AMENIA,17,CASS
NORTH DAKOTA,38,100,AMIDON,87,SLOPE
NORTH DAKOTA,38,110,ANAMOOSE,49,MCHENRY
NORTH DAKOTA,38,120,ANETA,63,NELSON
NORTH DAKOTA,38,130,ANTLER,9,BOTTINEAU
NORTH DAKOTA,38,140,ARDOCH,99,WALSH
NORTH DAKOTA,38,142,ARENA,15,BURLEIGH
NORTH DAKOTA,38,150,ARGUSVILLE,17,CASS
NORTH DAKOTA,38,160,ARNEGARD,53,MCKENZIE
NORTH DAKOTA,38,170,ARTHUR,17,CASS
NORTH DAKOTA,38,175,ARVILLA,35,GRAND FORKS
NORTH DAKOTA,38,180,ASHLEY,51,MCINTOSH
NORTH DAKOTA,38,190,AYR,17,CASS
NORTH DAKOTA,38,195,BACKOO,67,PEMBINA
NORTH DAKOTA,38,198,BALDWIN,15,BURLEIGH
NORTH DAKOTA,38,200,BALFOUR,49,MCHENRY
NORTH DAKOTA,38,210,BALTA,69,PIERCE
NORTH DAKOTA,38,220,BANTRY,49,MCHENRY
NORTH DAKOTA,38,225,BARNEY,77,RICHLAND
NORTH DAKOTA,38,230,BARTLETT,71,RAMSEY
NORTH DAKOTA,38,240,BARTON,69,PIERCE
NORTH DAKOTA,38,250,BATHGATE,67,PEMBINA
NORTH DAKOTA,38,258,BATTLEVIEW,13,BURKE
NORTH DAKOTA,38,260,BEACH,33,GOLDEN VALLEY
NORTH DAKOTA,38,265,BELCOURT,79,ROLETTE
NORTH DAKOTA,38,267,BELDEN,61,MOUNTRAIL
NORTH DAKOTA,38,270,BELFIELD,89,STARK
NORTH DAKOTA,38,280,BENEDICT,55,MCLEAN
NORTH DAKOTA,38,282,BENTLEY,41,HETTINGER
NORTH DAKOTA,38,290,BERGEN,49,MCHENRY
NORTH DAKOTA,38,300,BERLIN,45,LA MOURE
NORTH DAKOTA,38,310,BERTHOLD,101,WARD
NORTH DAKOTA,38,320,BERWICK,49,MCHENRY
NORTH DAKOTA,38,330,BEULAH,57,MERCER
NORTH DAKOTA,38,340,BIG BEND,55,MCLEAN
NORTH DAKOTA,38,350,BINFORD,39,GRIGGS
NORTH DAKOTA,38,360,BISBEE,95,TOWNER
NORTH DAKOTA,38,370,BISMARCK,15,BURLEIGH
NORTH DAKOTA,38,373,BLAISDELL,61,MOUNTRAIL
NORTH DAKOTA,38,371,BLANCHARD,97,TRAILL
NORTH DAKOTA,38,375,BORDULAC,31,FOSTER
NORTH DAKOTA,38,380,BOTTINEAU,9,BOTTINEAU
NORTH DAKOTA,38,390,BOWBELLS,13,BURKE
NORTH DAKOTA,38,400,BOWDON,103,WELLS
NORTH DAKOTA,38,405,BOWESMONT,67,PEMBINA
NORTH DAKOTA,38,410,BOWMAN,11,BOWMAN
NORTH DAKOTA,38,420,BRADDOCK,29,EMMONS
NORTH DAKOTA,38,422,BRAMPTON,81,SARGENT
NORTH DAKOTA,38,423,BRANTFORD,27,EDDY
NORTH DAKOTA,38,425,BREIEN,59,MORTON
NORTH DAKOTA,38,424,BREMEN,103,WELLS
NORTH DAKOTA,38,430,BRINSMADE,5,BENSON
NORTH DAKOTA,38,440,BROCKET,71,RAMSEY
NORTH DAKOTA,38,447,BUCHANAN,93,STUTSMAN
NORTH DAKOTA,38,450,BUCYRUS,1,ADAMS
NORTH DAKOTA,38,460,BUFFALO,17,CASS
NORTH DAKOTA,38,462,BUFORD,105,WILLIAMS
NORTH DAKOTA,38,465,BURLINGTON,101,WARD
NORTH DAKOTA,38,466,BURNSTAD,47,LOGAN
NORTH DAKOTA,38,470,BUTTE,55,MCLEAN
NORTH DAKOTA,38,480,BUXTON,97,TRAILL
NORTH DAKOTA,38,485,CALEDONIA,97,TRAILL
NORTH DAKOTA,38,490,CALIO,19,CAVALIER
NORTH DAKOTA,38,500,CALVIN,19,CAVALIER
NORTH DAKOTA,38,510,CANDO,95,TOWNER
NORTH DAKOTA,38,515,CANNON BALL,85,SIOUX
NORTH DAKOTA,38,530,CARPIO,101,WARD
NORTH DAKOTA,38,540,CARRINGTON,31,FOSTER
NORTH DAKOTA,38,550,CARSON,37,GRANT
NORTH DAKOTA,38,553,CARTWRIGHT,53,MCKENZIE
NORTH DAKOTA,38,560,CASSELTON,17,CASS
NORTH DAKOTA,38,570,CATHAY,103,WELLS
NORTH DAKOTA,38,580,CAVALIER,67,PEMBINA
NORTH DAKOTA,38,590,CAYUGA,81,SARGENT
NORTH DAKOTA,38,600,CENTER,65,OLIVER
NORTH DAKOTA,38,605,CHARLSON,53,MCKENZIE
NORTH DAKOTA,38,606,CHASELEY,103,WELLS
NORTH DAKOTA,38,607,CHRISTINE,77,RICHLAND
NORTH DAKOTA,38,610,CHURCHS FERRY,71,RAMSEY
NORTH DAKOTA,38,2445, OXBOW,17,CASS
NORTH DAKOTA,38,620,CLEVELAND,93,STUTSMAN
NORTH DAKOTA,38,630,CLIFFORD,97,TRAILL
